offset_hex,largo_bytes,texto_original,revisado,traduccion
0xdab78,18,教えてくれるって。,,"Dicen que nos
lo diran."
0xdab8c,18,…あ……うん……。,,...Ah......si......
0xdaba0,18,実行したから……？,,"Porque lo
hice......?"
0xdabb4,18,また…聞こえた…。,,"Otra vez...lo
escuche..."
0xdabc8,18,カギがかかってる。,,Esta con llave.
0xdabdc,18,カナに電話してみる,,"Voy a llamar
a Kana"
0xdabf0,18,えーっ、それだけ？,,"Eeh, eso es todo?"
0xdac04,18,なんで、それが…。,,"Por que, eso..."
0xdac18,18,…あたし…もう…。,,...Yo...ya...
0xdac2c,18,それじゃないって。,,Te digo que no es eso.
0xdac40,18,なんだ、違うんだ。,,"Ah, no era eso."
0xdac54,18,わたしのクラスで…,,En mi curso...
0xdac68,18,そのアドレス教えて,,"Dame esa
direccion"
0xdac7c,18,たぶん…この辺り。,,"Tal vez...por
aqui."
0xdac90,18,掃除用具入れだね。,,"Es el armario
de limpieza."
0xdaca4,18,ムラサキカガミ…？,,"El espejo
morado...?"
0xdacb8,18,…何の歌だっけ…。,,"...Que cancion
era..."
0xdaccc,18,もう大丈夫です…。,,Ya estoy bien...
0xdace0,18,またそういうこと。,,Otra vez con eso.
0xdacf4,18,うーん、あとは…。,,"Mmm, y ademas..."
0xdad08,18,わ…わらべうた…！,,"Una...cancion
infantil...!"
0xdad1c,18,コックリさんが…。,,Kokkuri-san...
0xdad30,18,じゃあ、開けるよ。,,"Bueno, voy a
abrir."
0xdad44,18,やるじゃんミズキ！,,"Nada mal,
Mizuki!"
0xdad58,18,ケータイは…どこ？,,"El celular...
donde esta?"
0xdad6c,18,うん…どこから…？,,Si...de donde...?
0xdad80,18,やばくない、それ。,,Eso es grave.
0xdad94,18,……わかりました。,,......Entendido.
0xdada8,18,…あ、思い出した。,,"...Ah, me
acorde."
0xdadbc,18,神隠しにあった…？,,"Le paso lo de
la desaparicion
misteriosa...?"
0xdadd0,18,やめてよ、もう…。,,Basta ya...
0xdade4,18,これはキツネだね。,,"Esto es un
zorro."
0xdadf8,18,まだ使えるのかな？,,"Sera que
todavia sirve?"
0xdae0c,18,向こうの方から…？,,"Desde el otro
lado...?"
0xdae20,18,そこに連れてって。,,Llevame ahi.
0xdae34,18,ムラサキババア…？,,"La vieja
morada...?"
0xdae48,20,動物って…いったい。,,"Un animal...
en serio."
0xdae60,20,ごめん、やめておくよ,,"Perdon, mejor
no"
0xdae78,20,視力検査用の紙だね。,,"Es el papel para
el examen de
vista."
0xdae90,20,さっきの着メロの…？,,"El del tono de
llamada de
antes...?"
0xdaea8,20,この階の奥の方……。,,"Al fondo de este
piso......"
0xdaec0,20,やっぱり、やめておく,,"Mejor no, al
final"
0xdaed8,20,廊下の奥の方から…？,,"Desde el fondo
del pasillo...?"
0xdaef0,20,向き合う意味もある。,,"Tambien tiene
sentido
enfrentarse."
0xdaf08,20,ふ〜ん。そうなんだ。,,Ah. Ya veo.
0xdaf20,20,ね、今の動物の毛…。,,"Oye, el pelo de
ese animal..."
0xdaf38,20,探せるかもしれない。,,"Tal vez podamos
buscarlo."
0xdaf50,20,ええっ、なにそれ…。,,"Eeh, que es
eso..."
0xdaf68,20,どうしたらいいの…。,,Que deberia hacer...
0xdaf80,20,（しまったようです）,,"(Parece que lo
guardaron)"
0xdaf98,20,…わかんないよ……。,,...No se......
0xdafb0,20,やっぱり下？いこっ！,,"El de abajo,
no? Vamos!"
0xdafc8,20,楽譜とかが残ってる。,,"Queda algo de
partitura."
0xdafe0,20,…イタチのはくせい？,,"...Una comadreja
disecada?"
0xdaff8,20,あぁ……いてて……。,,Ah......ay......
0xdb010,20,聞こえなくなった…。,,"Deje de
escucharlo..."
0xdb028,20,これ以上は無理か…。,,"Sera que no se
puede mas..."
0xdb040,20,発見されたんだって。,,"Dicen que lo
encontraron."
0xdb058,20,また…逃げられた…？,,"Otra vez...se
escapo...?"
0xdb070,20,えっ？メール………？,,"Eh? Un
correo........?"
0xdb088,20,倉庫には行ってみた？,,"Fuiste a la
bodega?"
0xdb0a0,20,……あの、先生……。,,"......Este,
profesora......"
0xdb0b8,20,うーん、無いなぁ…。,,"Mmm, no hay..."
0xdb0d0,20,（鍵がかかってる…）,,(Esta con llave...)
0xdb0e8,20,私は、怒ったけどね。,,"Yo me enoje, eso
si."
0xdb100,20,今度こそ逃がさない。,,"Esta vez no se
me escapa."
0xdb118,20,あとは…保健室とか？,,"Y ademas...la
enfermeria?"
0xdb130,20,うん。行ってみよう。,,"Si. Vamos a
ver."
0xdb148,20,あ、ミズキ、おはよ。,,"Ah, Mizuki,
buenos dias."
0xdb160,20,飾ってあったんだよ。,,"Estaba
exhibido."
0xdb178,20,壁をたたいてみよっ。,,"Golpeemos la
pared."
0xdb190,20,…また……聞こえた。,,"...Otra vez...lo
escuche."
0xdb1a8,20,落ち着け…わたし…。,,Calmate...yo...
0xdb1c0,20,彼女がイズミレイカ。,,"Ella es Izumi
Reika."
0xdb1d8,20,それじゃないでしょ。,,"No es eso, no?"
0xdb1f0,20,行方が分からないの。,,"No se sabe su
paradero."
0xdb208,20,聞こえなくなった…。,,"Deje de
escucharlo..."
0xdb220,20,聞こえなくなった…。,,"Deje de
escucharlo..."
0xdb238,20,えっ、どういうこと？,,"Eh, que quieres
decir?"
0xdb250,20,あとは…うーん……。,,"Y ademas...
mmm......"
0xdb268,20,いや、ゼッタイいや。,,"No, definitivamente
no."
0xdb280,20,カギが…かかってる。,,"Esta...con
llave."
0xdb298,20,カナはどこにいるの？,,Donde esta Kana?
0xdb2b0,20,うーん、Ａにする！！,,"Mmm, elijo la
A!!"
0xdb2c8,20,有名な都市伝説だよ。,,"Es una leyenda
urbana famosa."
0xdb2e0,20,言ってたんだからさ。,,Es que lo dijiste.
0xdb2f8,20,メグミに電話してみる,,"Voy a llamar
a Megumi"
0xdb310,20,あ、うん。そうだね。,,"Ah, si. Es
cierto."
0xdb328,20,この鳴き声…カナ…？,,"Este sonido...
Kana...?"
0xdb340,20,…やっぱり…キツネ…,,"...Al final...
un zorro..."
0xdb358,20,…うーん、わかった。,,"...Mmm,
entendido."
0xdb370,20,神隠しって…気になる,,"La desaparicion
misteriosa...me preocupa"
0xdb388,20,（強い磁場の乱れ…）,,"(Una fuerte
alteracion
magnetica...)"
0xdb3a0,20,…まさか……ナナシ？,,"...No puede
ser......Nanashi?"
0xdb3b8,20,カギが…かかってる。,,"Esta...con
llave."
0xdb3d0,20,やっぱり、やめようよ,,"Mejor dejemoslo,
al final"
0xdb3e8,20,あ、ちょっと待って。,,"Ah, espera un
poco."
0xdb400,20,今の…リコ？ミズキ？,,"Eso fue...Riko?
Mizuki?"
0xdb418,20,（失われていました）,,"(Se habia
perdido)"
0xdb430,20,チェーンメールって…,,"Lo del correo en
cadena..."
0xdb448,20,もう、分かったよ…。,,"Ya, entendi..."
0xdb460,20,どこから…聞こえる？,,"De donde...se
escucha?"
0xdb478,20,あ、そうだっけ……。,,"Ah, era asi......"
0xdb490,20,（早く歌わないと…）,,"(Hay que cantar
rapido...)"
0xdb4a8,20,（早く歌わないと…）,,"(Hay que cantar
rapido...)"
0xdb4c0,20,なんか…不安なの…。,,"No se... tengo un mal
presentimiento..."
0xdb4d8,20,そんなことないって。,,Te digo que no es asi.
0xdb4f0,20,ねえ……聞こえない？,,Oye... oyes eso?
0xdb508,20,助けに来てくれたの！,,Viniste a ayudarme!
0xdb520,20,…ちょっと待って…。,,Espera un momento...
0xdb538,20,なんか…かび臭い…。,,Huele a moho...
0xdb550,20,引き寄せてしまう…。,,Nos esta atrayendo...
0xdb568,20,あっ、中にカギが…。,,"Ah, hay una llave
adentro..."
0xdb580,20,外は目の前なのに…。,,"La salida esta justo
ahi, pero..."
0xdb598,20,ね、さっきのカギ…。,,"Oye, la llave
de antes..."
0xdb5b0,20,…しょうがないな…。,,No hay de otra...
0xdb5c8,20,誰かが言ってたっけ。,,"Alguien lo menciono,
creo."
0xdb5e0,20,発見されたんだって。,,"Dicen que la
encontraron."
0xdb5f8,20,…まさか……ナナシ？,,"...No puede
ser......Nanashi?"
0xdb610,20,薬とかが入ってる…。,,"Hay medicinas y cosas
asi..."
0xdb628,20,それはカンベンして。,,"Eso si que no,
por favor."
0xdb640,20,聞こえなくなった…。,,"Deje de
escucharlo..."
0xdb658,20,地下の資料室だけど。,,"Es la sala de archivos
del sotano."
0xdb670,22,…廊下に何がいるの…？,,"Que hay en el
pasillo...?"
0xdb688,22,あたしはじっとしてる。,,Yo me quedare quieta.
0xdb6a0,22,そんなこと言われても。,,"Aunque digas
eso..."
0xdb6b8,22,ナナシも言ってたよね。,,"Nanashi tambien
lo dijo."
0xdb6d0,22,じゃあ、どうしたら…。,,"Entonces, que
hacemos..."
0xdb6e8,22,はあ！？どういうこと？,,"Ah!? Que quiere
decir eso?"
0xdb700,22,アリサは入院中でしょ。,,"Arisa esta internada,
no?"
0xdb718,22,奥……向こう廊下の方？,,"Al fondo... del otro
pasillo?"
0xdb730,22,毛…だ……動物の毛…？,,"Es pelo... pelo de
animal...?"
0xdb748,22,……やばいよ…これ…。,,Esto... esto es malo...
0xdb760,22,あれは…カナ…の声…。,,"Esa era... la voz de
Kana..."
0xdb778,22,…とり憑かれたんだ…。,,Esta poseida...
0xdb790,22,（出来るのでしょうか）,,"(Sera posible
hacerlo?)"
0xdb7a8,22,なんで、そんなこと…。,,"Por que haria algo
asi..."
0xdb7c0,22,旧校舎って、やばいの？,,"El edificio viejo es
peligroso?"
0xdb7d8,22,ね、それ割れないかな。,,"Oye, no se
podra romper eso?"
0xdb7f0,22,選ばれた人らしいって。,,"Dicen que es alguien
elegido."
0xdb808,22,たぶん…そうだと思う。,,"Creo que si, tal vez."
0xdb820,22,カナはいそうにないね。,,"No parece que
Kana este aqui."
0xdb838,22,（図書室に行かなきゃ）,,"(Tengo que ir a la
biblioteca)"
0xdb850,22,どう？学校には慣れた？,,"Y? Ya te acostumbraste
a la escuela?"
0xdb868,22,キツネのはくせい……。,,Un zorro disecado...
0xdb880,22,早くここから出ないと…,,"Hay que salir de aqui
rapido..."
0xdb898,22,玄関から出れるかも…。,,"Tal vez podamos salir
por la entrada..."
0xdb8b0,22,きたっ！ナナシからだ。,,Llego! Es de Nanashi.
0xdb8c8,22,そんなのがあるんだ…。,,"No sabia que existia
algo asi..."
0xdb8e0,22,うん、わかりました…。,,"Si, entendido..."
0xdb8f8,22,やっぱり旧校舎の中…？,,"Al final es dentro del
edificio viejo...?"
0xdb910,22,記念だよ、キネン。ね？,,"Es un recuerdo, nada
mas. Ya esta?"
0xdb928,22,…でも疑問に思わない？,,Pero no te parece raro?
0xdb940,22,あんた、転校生でしょ？,,"Tu eres la nueva, no?"
0xdb958,22,リコも手伝いなさいよ。,,"Riko, tu
tambien ayuda."
0xdb970,22,この屋上に呼んだのか。,,"Asi que nos llamo a
esta azotea."
0xdb988,22,あ、信じてないでしょ。,,"Ah, no me crees,
verdad?"
0xdb9a0,22,連絡が取れないって…。,,"Dicen que no pueden
contactarla..."
0xdb9b8,22,他に手はないんでしょ？,,"No hay otra opcion,
verdad?"
0xdb9d0,22,でも、どうする、これ。,,"Pero, que
hacemos con esto?"
0xdb9e8,22,（キツネのはくせい…）,,(Un zorro disecado...)
0xdba00,22,何かが起きたみたいね。,,Parece que algo paso.
0xdba18,22,他に行ってない場所は？,,"Hay algun lugar donde
no hayamos ido?"
0xdba30,22,ウワサもあったような。,,"Creo que tambien
habia ese rumor."
0xdba48,22,発揮することもあるの。,,"A veces se manifiesta,
sabes."
0xdba60,22,あの人が…泉レイカ…？,,"Esa persona
es... Izumi Reika?"
0xdba78,22,タヌキのはくせいだね。,,Es un tanuki disecado.
0xdba90,22,（あれは夢だったの？）,,(Eso fue un sueno?)
0xdbaa8,22,なんで文字化けしたの？,,"Por que se
corrompio el texto?"
0xdbac0,22,倉庫は１階の奥だよね。,,"El deposito esta
al fondo, no?"
0xdbad8,22,…えっ、…開かない…。,,Eh...? No abre...
0xdbaf0,22,ジョーダン…やめてよ。,,Es broma... dejalo ya.
0xdbb08,22,なんで、そんなこと…。,,"Por que haria algo
asi..."
0xdbb20,22,チェーンメールの墓場？,,"El cementerio de
cadenas de correo?"
0xdbb38,22,地下の防空壕…か……。,,"Un refugio antiaereo
subterraneo..."
0xdbb50,22,なんか…こもってるね。,,"Se siente
encerrado, no?"
0xdbb68,22,写メ撮らせてよ、写メ。,,"Dejame tomar
una foto, una foto."
0xdbb80,22,とりあえず、上に行こ。,,"Por ahora,
vamos arriba."
0xdbb98,22,音楽室の中に消えた…。,,"Desaparecio dentro del
salon de musica..."
0xdbbb0,22,“今度こそ逃がさない”,,"""Esta vez no te dejare
escapar"""
0xdbbc8,22,（あの音……そうか！）,,(Ese sonido... ya se!)
0xdbbe0,22,…ホントに中に入るの？,,"En serio vamos
a entrar?"
0xdbbf8,22,やっぱ…やめとくよ…。,,"Mejor... lo dejo por
ahora..."
0xdbc10,22,なんで、そんなことを。,,"Por que
harias algo asi."
0xdbc28,22,どの部屋を開けてみる？,,"Cual cuarto abrimos
primero?"
0xdbc40,22,時間の軸がぶれてる…。,,"El eje del tiempo esta
distorsionado..."
0xdbc58,22,…ちょっと…言いすぎ…,,"Eso... fue
demasiado..."
0xdbc70,22,ううっ……ううっ……。,,Uuh... uuh...
0xdbc88,22,…しょうがないでしょ…,,"No hay de otra,
sabes..."
0xdbca0,22,奥には防空壕もあるの。,,"Al fondo tambien
hay un refugio."
0xdbcb8,23,"？
蓄音機がどうしたの？",,"?
Que tiene el fonografo?"
0xdbcd0,24,…鳴き声が…止まった…。,,"El sonido... se
detuvo..."
0xdbcec,24,これで何とかなりそうね。,,"Con esto creo que se
solucionara."
0xdbd08,24,じゃ…あの声は誰なの…？,,"Entonces... de
quien era esa voz?"
0xdbd24,24,そう。つまりその場所は？,,"Ya veo. Entonces ese
lugar es...?"
0xdbd40,24,…いったい何があったの？,,"Que fue lo que paso,
exactamente?"
0xdbd5c,24,ね、どうしたらいいの…。,,"Oye, que
hacemos ahora..."
0xdbd78,24,これで何とかなりそうね。,,"Con esto creo que se
solucionara."
0xdbd94,24,マジでヤバすぎだよ……。,,"Esto es demasiado feo,
en serio..."
0xdbdb0,24,リコ…もう少し考えて…。,,"Riko... piensa un poco
mas..."
0xdbdcc,24,…ミズキは怖くないの…？,,"Mizuki, no te da
miedo...?"
0xdbde8,24,気が向いたら使ってみて。,,"Usalo cuando tengas
ganas."
0xdbe04,24,いまどき神隠しなんて…。,,"Kamikakushi en esta
epoca..."
0xdbe20,24,神隠しのウワサも旧校舎…,,"El kamikakushi
tambien es de ahi..."
0xdbe3c,24,偶然かもしれないけど…。,,"Puede ser
coincidencia, pero..."
0xdbe58,24,ベッドの下にいたりして。,,"Capaz que esta debajo
de la cama."
0xdbe74,24,聞こえることがあるって。,,"Dicen que a veces se
puede escuchar."
0xdbe90,24,（花壇を調べてみよう…）,,"(Voy a revisar el
jardin...)"
0xdbeac,24,ほら…ユウタってウワサ。,,"Mira... el rumor sobre
Yuuta."
0xdbec8,24,なんか関係があるかもね。,,"Puede que tenga algo
que ver."
0xdbee4,24,霊力が高まるって噂が…。,,"Dicen que el poder
espiritual aumenta..."
0xdbf00,24,何に使われてたんだろう？,,"Para que se habra
usado esto?"
0xdbf1c,24,架空のアドレスに送るの。,,"Se envia a una
direccion falsa."
0xdbf38,24,広げるような気がして…。,,"Siento que lo esta
esparciendo..."
0xdbf54,24,すぐ削除すればいいのよ。,,"Solo hay que borrarlo
enseguida."
0xdbf70,24,聞こえることがあるって。,,"Dicen que a veces se
puede escuchar."
0xdbf8c,24,…ってことは３階…か…。,,"Entonces es en el
tercer piso..."
0xdbfa8,24,（とクギを刺されました）,,"(Me lo advirtieron bien
claro)"
0xdbfc4,24,聞こえることがあるって。,,"Dicen que a veces se
puede escuchar."
0xdbfe0,24,怒っちゃった？ごめんね。,,Te enojaste? Perdon.
0xdbffc,24,…用がないなら帰るけど。,,"Si no tienes nada que
hacer, ya me voy."
0xdc018,24,かわいくてびっくりした？,,"Te sorprendio lo linda
que es?"
0xdc034,24,レイカに相談してみない？,,"Por que no le
preguntamos a Reika?"
0xdc050,24,しっかり探して、ミズキ。,,"Busca bien, Mizuki."
0xdc06c,24,じゃあ、このキツネも…。,,"Entonces, este zorro
tambien..."
0xdc088,24,とりあえず、昇降口かな？,,"Por ahora, sera la
entrada principal?"
0xdc0a4,24,新聞…？字が読めない…。,,"Un periodico...? No
puedo leer las letras..."
0xdc0c0,24,…やっぱりダメ！怖いよ。,,"No, no puedo! Me da
miedo."
0xdc0dc,24,おばあちゃんが言ってた。,,Mi abuela lo decia.
0xdc0f8,24,１階から声が聞こえたよ。,,"Escuche una voz desde
el primer piso."
0xdc114,24,えっ、でもここは地下…。,,"Eh, pero aqui es el
sotano..."
0xdc130,24,とにかく、外に逃げよう。,,"De todos modos,
escapemos afuera."
0xdc14c,24,２組のハヤカワ…ミズキ。,,"Hayakawa, de la clase
2... Mizuki."
0xdc168,24,ほら、この壁の感じとか。,,"Mira, como se siente
esta pared."
0xdc184,24,なに、自己紹介してんの。,,"Que, te estas
presentando?"
0xdc1a0,24,気のせいでしょ…急ごっ。,,"Debe ser tu
imaginacion, apurate."
0xdc1bc,24,その直後に電話が切れた。,,"Justo despues se corto
la llamada."
0xdc1d8,24,それは鏡じゃないでしょ。,,"Eso no es un espejo,
o si?"
0xdc1f4,24,ウワサは聞いたことが…。,,He oido el rumor...
0xdc210,24,昔、音楽室だったのかな？,,"Antes era el salon de
musica?"
0xdc22c,24,…わたしからも、お願い！,,"Yo tambien te lo pido,
por favor!"
0xdc248,24,霊力が高まるって噂が…。,,"Dicen que el poder
espiritual aumenta..."
0xdc264,24,それは鏡じゃないでしょ。,,"Eso no es un espejo,
o si?"
0xdc280,24,チェーンメールの墓場…？,,"El cementerio de
cadenas de correo...?"
0xdc29c,24,ここはどこ？この音は…？,,"Donde estoy? Que es
este sonido...?"
0xdc2b8,24,ナナシはそれを知ってて、,,"Nanashi sabia eso, y"
0xdc2d4,24,…動物の…鳴き声じゃない,,"No es el sonido de un
animal..."
0xdc2f0,24,押さえてるような感じ…。,,"Se siente como si algo
lo detuviera..."
0xdc30c,24,…すごく重い空気だった。,,"El ambiente se sentia
muy pesado."
0xdc328,24,そんなことって、あるの？,,"Eso puede pasar de
verdad?"
0xdc344,24,“霊と対話できる…とか”,,"""Se puede hablar
con espiritus, dicen"""
0xdc360,24,霊力が高まるって噂が…。,,"Dicen que el poder
espiritual aumenta..."
0xdc37c,24,他の方法を探しましょう。,,"Busquemos otra
manera."
0xdc398,24,他の方法っていっても…。,,"Aunque digas otra
manera..."
0xdc3b4,24,じゃあ、カナたちはどこに,,"Entonces, donde estan
Kana y los demas"
0xdc3d0,24,わたしもやってみようかな,,"Creo que yo tambien
lo voy a intentar."
0xdc3ec,24,（鏡はどこにあるの……）,,"(Donde estara el
espejo...)"
0xdc408,24,………もう、わかったよ。,,"Ya, ya entendi."
0xdc424,24,じゃあ、やっぱりこの階？,,"Entonces es este
piso, despues de todo?"
0xdc440,24,こっちは割れている……。,,Este esta roto...
0xdc45c,24,じゃあ、一緒に開けるよ。,,"Bueno, lo abrimos
juntas."
0xdc478,24,安らかにお眠りください。,,"Descansa en paz,
por favor."
0xdc494,24,つまり鬼門に位置するの。,,"O sea que esta en
la direccion maldita."
